sess0001, 000900, 80, 141, COMM, 723, 1, 723.000000, ZIC, 8594, 32, 268.562500, 80, 141, 
sess0002, 000900, 106, 273, COMM, 180, 1, 180.000000, ZIC, 8733, 32, 272.906250, 106, 273, 
sess0003, 000900, 101, 153, COMM, 21, 1, 21.000000, ZIC, 8905, 32, 278.281250, 101, 153, 
sess0004, 000900, 82, 165, COMM, 39, 1, 39.000000, ZIC, 8689, 32, 271.531250, 82, 165, 
sess0005, 000900, 130, 153, COMM, 81, 1, 81.000000, ZIC, 8809, 32, 275.281250, 130, 153, 
sess0006, 000900, 126, 162, COMM, 207, 1, 207.000000, ZIC, 9317, 32, 291.156250, 126, 162, 
sess0007, 000900, 123, 127, COMM, 431, 1, 431.000000, ZIC, 9178, 32, 286.812500, 123, 127, 
sess0008, 000900, 101, 183, COMM, 110, 1, 110.000000, ZIC, 8264, 32, 258.250000, 101, 183, 
sess0009, 000900, 69, 127, COMM, 0, 1, 0.000000, ZIC, 8802, 32, 275.062500, 69, 127, 
sess0010, 000900, 101, 196, COMM, 161, 1, 161.000000, ZIC, 8074, 32, 252.312500, 101, 196, 
sess0011, 000900, 96, 166, COMM, 35, 1, 35.000000, ZIC, 8902, 32, 278.187500, 96, 166, 
sess0012, 000900, 111, 135, COMM, 348, 1, 348.000000, ZIC, 8644, 32, 270.125000, 111, 135, 
sess0013, 000900, 119, 141, COMM, 209, 1, 209.000000, ZIC, 8447, 32, 263.968750, 119, 141, 
sess0014, 000900, 92, 198, COMM, 248, 1, 248.000000, ZIC, 8893, 32, 277.906250, 92, 198, 
sess0015, 000900, 85, 259, COMM, 151, 1, 151.000000, ZIC, 8309, 32, 259.656250, 85, 259, 
sess0016, 000900, 94, 173, COMM, 424, 1, 424.000000, ZIC, 8626, 32, 269.562500, 94, 173, 
sess0017, 000900, 106, 212, COMM, 267, 1, 267.000000, ZIC, 9127, 32, 285.218750, 106, 212, 
sess0018, 000900, 84, 225, COMM, 136, 1, 136.000000, ZIC, 8138, 32, 254.312500, 84, 225, 
sess0019, 000900, 69, 94, COMM, 198, 1, 198.000000, ZIC, 8551, 32, 267.218750, 69, 94, 
sess0020, 000900, 85, 170, COMM, 376, 1, 376.000000, ZIC, 8411, 32, 262.843750, 85, 170, 
sess0021, 000900, 115, 167, COMM, 21, 1, 21.000000, ZIC, 8550, 32, 267.187500, 115, 167, 
sess0022, 000900, 83, 106, COMM, 209, 1, 209.000000, ZIC, 8613, 32, 269.156250, 83, 106, 
sess0023, 000900, 96, 152, COMM, 123, 1, 123.000000, ZIC, 8868, 32, 277.125000, 96, 152, 
sess0024, 000900, 115, 161, COMM, 220, 1, 220.000000, ZIC, 8328, 32, 260.250000, 115, 161, 
sess0025, 000900, 126, 159, COMM, 127, 1, 127.000000, ZIC, 8814, 32, 275.437500, 126, 159, 
sess0026, 000900, 99, 169, COMM, 352, 1, 352.000000, ZIC, 8881, 32, 277.531250, 99, 169, 
sess0027, 000900, 120, 156, COMM, 25, 1, 25.000000, ZIC, 8446, 32, 263.937500, 120, 156, 
sess0028, 000900, 98, 166, COMM, 135, 1, 135.000000, ZIC, 8628, 32, 269.625000, 98, 166, 
sess0029, 000900, 144, 158, COMM, 290, 1, 290.000000, ZIC, 8901, 32, 278.156250, 144, 158, 
sess0030, 000900, 102, 155, COMM, 113, 1, 113.000000, ZIC, 8832, 32, 276.000000, 102, 155, 
sess0031, 000900, 103, 137, COMM, 254, 1, 254.000000, ZIC, 8565, 32, 267.656250, 103, 137, 
sess0032, 000900, 115, 119, COMM, 698, 1, 698.000000, ZIC, 8176, 32, 255.500000, 115, 119, 
sess0033, 000900, 46, 156, COMM, 143, 1, 143.000000, ZIC, 8871, 32, 277.218750, 46, 156, 
sess0034, 000900, 127, 265, COMM, 141, 1, 141.000000, ZIC, 9326, 32, 291.437500, 127, 265, 
sess0035, 000900, 127, 266, COMM, 43, 1, 43.000000, ZIC, 8930, 32, 279.062500, 127, 266, 
sess0036, 000900, 87, 155, COMM, 439, 1, 439.000000, ZIC, 8882, 32, 277.562500, 87, 155, 
sess0037, 000900, 90, 134, COMM, 438, 1, 438.000000, ZIC, 8974, 32, 280.437500, 90, 134, 
sess0038, 000900, 112, 126, COMM, 51, 1, 51.000000, ZIC, 8995, 32, 281.093750, 112, 126, 
sess0039, 000900, 85, 147, COMM, 54, 1, 54.000000, ZIC, 8820, 32, 275.625000, 85, 147, 
sess0040, 000900, 108, 150, COMM, 45, 1, 45.000000, ZIC, 8632, 32, 269.750000, 108, 150, 
sess0041, 000900, 86, 168, COMM, 96, 1, 96.000000, ZIC, 8845, 32, 276.406250, 86, 168, 
sess0042, 000900, 137, 179, COMM, 0, 1, 0.000000, ZIC, 8714, 32, 272.312500, 137, 179, 
sess0043, 000900, 81, 112, COMM, 59, 1, 59.000000, ZIC, 8640, 32, 270.000000, 81, 112, 
sess0044, 000900, 106, 129, COMM, 319, 1, 319.000000, ZIC, 8744, 32, 273.250000, 106, 129, 
sess0045, 000900, 82, 177, COMM, 230, 1, 230.000000, ZIC, 9137, 32, 285.531250, 82, 177, 
sess0046, 000900, 134, 154, COMM, 99, 1, 99.000000, ZIC, 8974, 32, 280.437500, 134, 154, 
sess0047, 000900, 85, 144, COMM, 147, 1, 147.000000, ZIC, 9131, 32, 285.343750, 85, 144, 
sess0048, 000900, 87, 157, COMM, 87, 1, 87.000000, ZIC, 8787, 32, 274.593750, 87, 157, 
sess0049, 000900, 96, 174, COMM, 176, 1, 176.000000, ZIC, 9026, 32, 282.062500, 96, 174, 
sess0050, 000900, 110, 145, COMM, 66, 1, 66.000000, ZIC, 9042, 32, 282.562500, 110, 145, 
sess0051, 000900, 94, 131, COMM, 76, 1, 76.000000, ZIC, 8546, 32, 267.062500, 94, 131, 
sess0052, 000900, 78, 182, COMM, 246, 1, 246.000000, ZIC, 8783, 32, 274.468750, 78, 182, 
sess0053, 000900, 108, 153, COMM, 391, 1, 391.000000, ZIC, 8481, 32, 265.031250, 108, 153, 
sess0054, 000900, 100, 132, COMM, 317, 1, 317.000000, ZIC, 8730, 32, 272.812500, 100, 132, 
sess0055, 000900, 100, 123, COMM, 57, 1, 57.000000, ZIC, 8250, 32, 257.812500, 100, 123, 
sess0056, 000900, 104, 318, COMM, 176, 1, 176.000000, ZIC, 9073, 32, 283.531250, 104, 318, 
