sess0001, 000900, 93, 94, COMM, 309, 1, 309.000000, ZIP, 1599, 32, 49.968750, 93, 94, 
sess0002, 000900, 91, 92, COMM, 414, 1, 414.000000, ZIP, 2649, 32, 82.781250, 91, 92, 
sess0003, 000900, 92, 94, COMM, 406, 1, 406.000000, ZIP, 1754, 32, 54.812500, 92, 94, 
sess0004, 000900, 109, 110, COMM, 388, 1, 388.000000, ZIP, 1815, 32, 56.718750, 109, 110, 
sess0005, 000900, 103, 104, COMM, 382, 1, 382.000000, ZIP, 1182, 32, 36.937500, 103, 104, 
sess0006, 000900, 103, 104, COMM, 180, 1, 180.000000, ZIP, 1912, 32, 59.750000, 103, 104, 
sess0007, 000900, 89, 90, COMM, 407, 1, 407.000000, ZIP, 1360, 32, 42.500000, 89, 90, 
sess0008, 000900, 87, 89, COMM, 499, 1, 499.000000, ZIP, 1790, 32, 55.937500, 87, 89, 
sess0009, 000900, 92, 93, COMM, 217, 1, 217.000000, ZIP, 1781, 32, 55.656250, 92, 93, 
sess0010, 000900, 84, 85, COMM, 327, 1, 327.000000, ZIP, 1679, 32, 52.468750, 84, 85, 
sess0011, 000900, 104, 105, COMM, 294, 1, 294.000000, ZIP, 1347, 32, 42.093750, 104, 105, 
sess0012, 000900, 93, 94, COMM, 215, 1, 215.000000, ZIP, 3423, 32, 106.968750, 93, 94, 
sess0013, 000900, 94, 95, COMM, 408, 1, 408.000000, ZIP, 1191, 32, 37.218750, 94, 95, 
sess0014, 000900, 102, 103, COMM, 291, 1, 291.000000, ZIP, 1231, 32, 38.468750, 102, 103, 
sess0015, 000900, 98, 99, COMM, 498, 1, 498.000000, ZIP, 950, 32, 29.687500, 98, 99, 
sess0016, 000900, 92, 93, COMM, 410, 1, 410.000000, ZIP, 886, 32, 27.687500, 92, 93, 
sess0017, 000900, 95, 96, COMM, 107, 1, 107.000000, ZIP, 1548, 32, 48.375000, 95, 96, 
sess0018, 000900, 107, 108, COMM, 281, 1, 281.000000, ZIP, 1155, 32, 36.093750, 107, 108, 
sess0019, 000900, 104, 105, COMM, 267, 1, 267.000000, ZIP, 1161, 32, 36.281250, 104, 105, 
sess0020, 000900, 94, 95, COMM, 403, 1, 403.000000, ZIP, 1411, 32, 44.093750, 94, 95, 
sess0021, 000900, 90, 91, COMM, 222, 1, 222.000000, ZIP, 3078, 32, 96.187500, 90, 91, 
sess0022, 000900, 95, 96, COMM, 493, 1, 493.000000, ZIP, 1656, 32, 51.750000, 95, 96, 
sess0023, 000900, 97, 98, COMM, 392, 1, 392.000000, ZIP, 874, 32, 27.312500, 97, 98, 
sess0024, 000900, 97, 98, COMM, 542, 1, 542.000000, ZIP, 1012, 32, 31.625000, 97, 98, 
sess0025, 000900, 109, 110, COMM, 386, 1, 386.000000, ZIP, 652, 32, 20.375000, 109, 110, 
sess0026, 000900, 108, 109, COMM, 399, 1, 399.000000, ZIP, 2220, 32, 69.375000, 108, 109, 
sess0027, 000900, 99, 100, COMM, 291, 1, 291.000000, ZIP, 1481, 32, 46.281250, 99, 100, 
sess0028, 000900, 97, 98, COMM, 105, 1, 105.000000, ZIP, 1303, 32, 40.718750, 97, 98, 
sess0029, 000900, 95, 96, COMM, 402, 1, 402.000000, ZIP, 1263, 32, 39.468750, 95, 96, 
sess0030, 000900, 103, 104, COMM, 394, 1, 394.000000, ZIP, 791, 32, 24.718750, 103, 104, 
sess0031, 000900, 92, 93, COMM, 219, 1, 219.000000, ZIP, 2356, 32, 73.625000, 92, 93, 
sess0032, 000900, 96, 97, COMM, 491, 1, 491.000000, ZIP, 928, 32, 29.000000, 96, 97, 
sess0033, 000900, 93, 95, COMM, 304, 1, 304.000000, ZIP, 1669, 32, 52.156250, 93, 95, 
sess0034, 000900, 95, 96, COMM, 498, 1, 498.000000, ZIP, 1285, 32, 40.156250, 95, 96, 
sess0035, 000900, 95, 96, COMM, 500, 1, 500.000000, ZIP, 1214, 32, 37.937500, 95, 96, 
sess0036, 000900, 87, 88, COMM, 322, 1, 322.000000, ZIP, 1332, 32, 41.625000, 87, 88, 
sess0037, 000900, 94, 95, COMM, 500, 1, 500.000000, ZIP, 1027, 32, 32.093750, 94, 95, 
sess0038, 000900, 89, 92, COMM, 408, 1, 408.000000, ZIP, 2392, 32, 74.750000, 89, 92, 
sess0039, 000900, 98, 99, COMM, 500, 1, 500.000000, ZIP, 813, 32, 25.406250, 98, 99, 
sess0040, 000900, 88, 89, COMM, 329, 1, 329.000000, ZIP, 2130, 32, 66.562500, 88, 89, 
sess0041, 000900, 101, 102, COMM, 438, 1, 438.000000, ZIP, 1120, 32, 35.000000, 101, 102, 
sess0042, 000900, 104, 105, COMM, 279, 1, 279.000000, ZIP, 1528, 32, 47.750000, 104, 105, 
sess0043, 000900, 108, 109, COMM, 294, 1, 294.000000, ZIP, 2091, 32, 65.343750, 108, 109, 
sess0044, 000900, 102, 103, COMM, 383, 1, 383.000000, ZIP, 1361, 32, 42.531250, 102, 103, 
sess0045, 000900, 99, 100, COMM, 395, 1, 395.000000, ZIP, 2180, 32, 68.125000, 99, 100, 
sess0046, 000900, 95, 96, COMM, 498, 1, 498.000000, ZIP, 1338, 32, 41.812500, 95, 96, 
sess0047, 000900, 101, 102, COMM, 398, 1, 398.000000, ZIP, 1080, 32, 33.750000, 101, 102, 
sess0048, 000900, 100, 101, COMM, 307, 1, 307.000000, ZIP, 1649, 32, 51.531250, 100, 101, 
sess0049, 000900, 105, 107, COMM, 266, 1, 266.000000, ZIP, 1689, 32, 52.781250, 105, 107, 
sess0050, 000900, 107, 108, COMM, 282, 1, 282.000000, ZIP, 993, 32, 31.031250, 107, 108, 
sess0051, 000900, 93, 94, COMM, 405, 1, 405.000000, ZIP, 1264, 32, 39.500000, 93, 94, 
sess0052, 000900, 99, 100, COMM, 398, 1, 398.000000, ZIP, 1558, 32, 48.687500, 99, 100, 
sess0053, 000900, 107, 108, COMM, 380, 1, 380.000000, ZIP, 1443, 32, 45.093750, 107, 108, 
sess0054, 000900, 101, 102, COMM, 399, 1, 399.000000, ZIP, 692, 32, 21.625000, 101, 102, 
sess0055, 000900, 108, 110, COMM, 396, 1, 396.000000, ZIP, 1355, 32, 42.343750, 108, 110, 
sess0056, 000900, 92, 93, COMM, 500, 1, 500.000000, ZIP, 1234, 32, 38.562500, 92, 93, 
