sess0001, 000900, 81, 122, COMM, 1884, 1, 1884.000000, GVWY, 8552, 32, 267.250000, 81, 122, 
sess0002, 000900, 82, 92, COMM, 1597, 1, 1597.000000, GVWY, 9133, 32, 285.406250, 82, 92, 
sess0003, 000900, 76, 91, COMM, 1289, 1, 1289.000000, GVWY, 9057, 32, 283.031250, 76, 91, 
sess0004, 000900, 76, 108, COMM, 1904, 1, 1904.000000, GVWY, 8968, 32, 280.250000, 76, 108, 
sess0005, 000900, 75, 122, COMM, 1520, 1, 1520.000000, GVWY, 9021, 32, 281.906250, 75, 122, 
sess0006, 000900, 74, 136, COMM, 1577, 1, 1577.000000, GVWY, 8732, 32, 272.875000, 74, 136, 
sess0007, 000900, 104, 105, COMM, 1865, 1, 1865.000000, GVWY, 9013, 32, 281.656250, 104, 105, 
sess0008, 000900, 68, 77, COMM, 1642, 1, 1642.000000, GVWY, 9155, 32, 286.093750, 68, 77, 
sess0009, 000900, 87, 117, COMM, 1264, 1, 1264.000000, GVWY, 8747, 32, 273.343750, 87, 117, 
sess0010, 000900, 77, 104, COMM, 1387, 1, 1387.000000, GVWY, 8962, 32, 280.062500, 77, 104, 
sess0011, 000900, 86, 120, COMM, 1490, 1, 1490.000000, GVWY, 9041, 32, 282.531250, 86, 120, 
sess0012, 000900, 81, 107, COMM, 1838, 1, 1838.000000, GVWY, 9058, 32, 283.062500, 81, 107, 
sess0013, 000900, 91, 129, COMM, 1694, 1, 1694.000000, GVWY, 9067, 32, 283.343750, 91, 129, 
sess0014, 000900, 74, 112, COMM, 1480, 1, 1480.000000, GVWY, 8965, 32, 280.156250, 74, 112, 
sess0015, 000900, 83, 102, COMM, 1803, 1, 1803.000000, GVWY, 9056, 32, 283.000000, 83, 102, 
sess0016, 000900, 88, 89, COMM, 553, 1, 553.000000, GVWY, 8920, 32, 278.750000, 88, 89, 
sess0017, 000900, 89, 115, COMM, 1611, 1, 1611.000000, GVWY, 8768, 32, 274.000000, 89, 115, 
sess0018, 000900, 94, 119, COMM, 1219, 1, 1219.000000, GVWY, 9286, 32, 290.187500, 94, 119, 
sess0019, 000900, 100, 116, COMM, 1791, 1, 1791.000000, GVWY, 8798, 32, 274.937500, 100, 116, 
sess0020, 000900, 81, 113, COMM, 1249, 1, 1249.000000, GVWY, 8559, 32, 267.468750, 81, 113, 
sess0021, 000900, 85, 117, COMM, 1894, 1, 1894.000000, GVWY, 8943, 32, 279.468750, 85, 117, 
sess0022, 000900, 83, 133, COMM, 1702, 1, 1702.000000, GVWY, 9187, 32, 287.093750, 83, 133, 
sess0023, 000900, 113, 116, COMM, 1088, 1, 1088.000000, GVWY, 8899, 32, 278.093750, 113, 116, 
sess0024, 000900, 103, 120, COMM, 1592, 1, 1592.000000, GVWY, 8720, 32, 272.500000, 103, 120, 
