sess0050, 000900, 101, 105, COMM, 465, 1, 465.000000, SHVR, 11367, 32, 355.218750, 101, 105, 
sess0051, 000900, 96, 104, COMM, 534, 1, 534.000000, SHVR, 11677, 32, 364.906250, 96, 104, 
sess0052, 000900, 102, 114, COMM, 278, 1, 278.000000, SHVR, 11137, 32, 348.031250, 102, 114, 
sess0053, 000900, 100, 109, COMM, 370, 1, 370.000000, SHVR, 11655, 32, 364.218750, 100, 109, 
sess0054, 000900, 96, 98, COMM, 518, 1, 518.000000, SHVR, 11423, 32, 356.968750, 96, 98, 
sess0055, 000900, 84, 92, COMM, 364, 1, 364.000000, SHVR, 11395, 32, 356.093750, 84, 92, 
sess0056, 000900, 102, 104, COMM, 151, 1, 151.000000, SHVR, 11376, 32, 355.500000, 102, 104, 
sess0057, 000900, 99, 110, COMM, 468, 1, 468.000000, SHVR, 11588, 32, 362.125000, 99, 110, 
sess0058, 000900, 100, 105, COMM, 276, 1, 276.000000, SHVR, 11524, 32, 360.125000, 100, 105, 
sess0059, 000900, 98, 111, COMM, 354, 1, 354.000000, SHVR, 11520, 32, 360.000000, 98, 111, 
sess0060, 000900, 96, 102, COMM, 450, 1, 450.000000, SHVR, 11731, 32, 366.593750, 96, 102, 
sess0061, 000900, 101, 103, COMM, 250, 1, 250.000000, SHVR, 11707, 32, 365.843750, 101, 103, 
sess0062, 000900, 94, 98, COMM, 385, 1, 385.000000, SHVR, 11167, 32, 348.968750, 94, 98, 
sess0063, 000900, 97, 108, COMM, 428, 1, 428.000000, SHVR, 11662, 32, 364.437500, 97, 108, 
sess0064, 000900, 101, 103, COMM, 423, 1, 423.000000, SHVR, 11542, 32, 360.687500, 101, 103, 
sess0065, 000900, 99, 103, COMM, 471, 1, 471.000000, SHVR, 11526, 32, 360.187500, 99, 103, 
sess0066, 000900, 93, 106, COMM, 7, 1, 7.000000, SHVR, 11520, 32, 360.000000, 93, 106, 
sess0067, 000900, 94, 112, COMM, 233, 1, 233.000000, SHVR, 11704, 32, 365.750000, 94, 112, 
sess0068, 000900, 102, 103, COMM, 332, 1, 332.000000, SHVR, 11295, 32, 352.968750, 102, 103, 
sess0069, 000900, 94, 99, COMM, 335, 1, 335.000000, SHVR, 11643, 32, 363.843750, 94, 99, 
sess0070, 000900, 105, 114, COMM, 395, 1, 395.000000, SHVR, 11594, 32, 362.312500, 105, 114, 
sess0071, 000900, 93, 98, COMM, 286, 1, 286.000000, SHVR, 11461, 32, 358.156250, 93, 98, 
sess0072, 000900, 99, 109, COMM, 248, 1, 248.000000, SHVR, 11502, 32, 359.437500, 99, 109, 
sess0073, 000900, 101, 105, COMM, 444, 1, 444.000000, SHVR, 11617, 32, 363.031250, 101, 105, 
sess0074, 000900, 97, 99, COMM, 355, 1, 355.000000, SHVR, 11328, 32, 354.000000, 97, 99, 
sess0075, 000900, 92, 101, COMM, 348, 1, 348.000000, SHVR, 11499, 32, 359.343750, 92, 101, 
sess0076, 000900, 102, 104, COMM, 510, 1, 510.000000, SHVR, 11296, 32, 353.000000, 102, 104, 
sess0077, 000900, 95, 107, COMM, 341, 1, 341.000000, SHVR, 11620, 32, 363.125000, 95, 107, 
sess0078, 000900, 103, 109, COMM, 569, 1, 569.000000, SHVR, 11400, 32, 356.250000, 103, 109, 
sess0079, 000900, 89, 95, COMM, 367, 1, 367.000000, SHVR, 11804, 32, 368.875000, 89, 95, 
sess0080, 000900, 92, 99, COMM, 148, 1, 148.000000, SHVR, 11505, 32, 359.531250, 92, 99, 
sess0081, 000900, 93, 95, COMM, 444, 1, 444.000000, SHVR, 11449, 32, 357.781250, 93, 95, 
sess0082, 000900, 98, 104, COMM, 374, 1, 374.000000, SHVR, 11662, 32, 364.437500, 98, 104, 
sess0083, 000900, 95, 96, COMM, 362, 1, 362.000000, SHVR, 11484, 32, 358.875000, 95, 96, 
sess0084, 000900, 91, 95, COMM, 453, 1, 453.000000, SHVR, 11758, 32, 367.437500, 91, 95, 
sess0085, 000900, 93, 100, COMM, 228, 1, 228.000000, SHVR, 11724, 32, 366.375000, 93, 100, 
sess0086, 000900, 95, 108, COMM, 540, 1, 540.000000, SHVR, 11587, 32, 362.093750, 95, 108, 
sess0087, 000900, 94, 97, COMM, 146, 1, 146.000000, SHVR, 11439, 32, 357.468750, 94, 97, 
sess0088, 000900, 109, 111, COMM, 251, 1, 251.000000, SHVR, 11802, 32, 368.812500, 109, 111, 
sess0089, 000900, 103, 111, COMM, 453, 1, 453.000000, SHVR, 11534, 32, 360.437500, 103, 111, 
sess0090, 000900, 98, 102, COMM, 98, 1, 98.000000, SHVR, 11453, 32, 357.906250, 98, 102, 
sess0091, 000900, 89, 96, COMM, 143, 1, 143.000000, SHVR, 11584, 32, 362.000000, 89, 96, 
sess0092, 000900, 103, 109, COMM, 133, 1, 133.000000, SHVR, 11712, 32, 366.000000, 103, 109, 
sess0093, 000900, 92, 97, COMM, 258, 1, 258.000000, SHVR, 11369, 32, 355.281250, 92, 97, 
sess0094, 000900, 97, 105, COMM, 155, 1, 155.000000, SHVR, 11522, 32, 360.062500, 97, 105, 
sess0095, 000900, 101, 106, COMM, 473, 1, 473.000000, SHVR, 11712, 32, 366.000000, 101, 106, 
sess0096, 000900, 93, 102, COMM, 435, 1, 435.000000, SHVR, 11254, 32, 351.687500, 93, 102, 
sess0097, 000900, 85, 109, COMM, 414, 1, 414.000000, SHVR, 11529, 32, 360.281250, 85, 109, 
sess0098, 000900, 93, 102, COMM, 448, 1, 448.000000, SHVR, 11537, 32, 360.531250, 93, 102, 
sess0099, 000900, 96, 99, COMM, 73, 1, 73.000000, SHVR, 11498, 32, 359.312500, 96, 99, 
sess0100, 000900, 102, 104, COMM, 66, 1, 66.000000, SHVR, 11334, 32, 354.187500, 102, 104, 
