sess0001, 000900, 98, 143, COMM, 201, 1, 201.000000, ZIC, 8655, 32, 270.468750, 98, 143, 
sess0002, 000900, 83, 138, COMM, 17, 1, 17.000000, ZIC, 8803, 32, 275.093750, 83, 138, 
sess0003, 000900, 116, 126, COMM, 391, 1, 391.000000, ZIC, 8696, 32, 271.750000, 116, 126, 
sess0004, 000900, 80, 131, COMM, 617, 1, 617.000000, ZIC, 8959, 32, 279.968750, 80, 131, 
sess0005, 000900, 92, 155, COMM, 165, 1, 165.000000, ZIC, 8437, 32, 263.656250, 92, 155, 
sess0006, 000900, 79, 122, COMM, 38, 1, 38.000000, ZIC, 8917, 32, 278.656250, 79, 122, 
sess0007, 000900, 88, 145, COMM, 278, 1, 278.000000, ZIC, 8917, 32, 278.656250, 88, 145, 
sess0008, 000900, 105, 155, COMM, 337, 1, 337.000000, ZIC, 8608, 32, 269.000000, 105, 155, 
sess0009, 000900, 121, 198, COMM, 156, 1, 156.000000, ZIC, 8743, 32, 273.218750, 121, 198, 
sess0010, 000900, 144, 161, COMM, 419, 1, 419.000000, ZIC, 8818, 32, 275.562500, 144, 161, 
sess0011, 000900, 94, 160, COMM, 39, 1, 39.000000, ZIC, 8867, 32, 277.093750, 94, 160, 
sess0012, 000900, 106, 180, COMM, 195, 1, 195.000000, ZIC, 8865, 32, 277.031250, 106, 180, 
sess0013, 000900, 82, 209, COMM, 350, 1, 350.000000, ZIC, 8797, 32, 274.906250, 82, 209, 
sess0014, 000900, 71, 191, COMM, 166, 1, 166.000000, ZIC, 8694, 32, 271.687500, 71, 191, 
sess0015, 000900, 80, 195, COMM, 263, 1, 263.000000, ZIC, 8860, 32, 276.875000, 80, 195, 
sess0016, 000900, 114, 147, COMM, 337, 1, 337.000000, ZIC, 9034, 32, 282.312500, 114, 147, 
sess0017, 000900, 106, 139, COMM, 395, 1, 395.000000, ZIC, 8728, 32, 272.750000, 106, 139, 
sess0018, 000900, 74, 174, COMM, 340, 1, 340.000000, ZIC, 8589, 32, 268.406250, 74, 174, 
sess0019, 000900, 78, 218, COMM, 274, 1, 274.000000, ZIC, 8604, 32, 268.875000, 78, 218, 
sess0020, 000900, 74, 118, COMM, 74, 1, 74.000000, ZIC, 9166, 32, 286.437500, 74, 118, 
sess0021, 000900, 99, 162, COMM, 821, 1, 821.000000, ZIC, 8938, 32, 279.312500, 99, 162, 
sess0022, 000900, 96, 218, COMM, 194, 1, 194.000000, ZIC, 8210, 32, 256.562500, 96, 218, 
sess0023, 000900, 98, 135, COMM, 105, 1, 105.000000, ZIC, 8238, 32, 257.437500, 98, 135, 
sess0024, 000900, 100, 134, COMM, 517, 1, 517.000000, ZIC, 8960, 32, 280.000000, 100, 134, 
sess0025, 000900, 107, 232, COMM, 133, 1, 133.000000, ZIC, 8924, 32, 278.875000, 107, 232, 
sess0026, 000900, 105, 151, COMM, 87, 1, 87.000000, ZIC, 8859, 32, 276.843750, 105, 151, 
sess0027, 000900, 92, 141, COMM, 75, 1, 75.000000, ZIC, 8781, 32, 274.406250, 92, 141, 
sess0028, 000900, 95, 131, COMM, 193, 1, 193.000000, ZIC, 8693, 32, 271.656250, 95, 131, 
sess0029, 000900, 109, 153, COMM, 367, 1, 367.000000, ZIC, 8642, 32, 270.062500, 109, 153, 
sess0030, 000900, 73, 124, COMM, 119, 1, 119.000000, ZIC, 8676, 32, 271.125000, 73, 124, 
sess0031, 000900, 118, 158, COMM, 91, 1, 91.000000, ZIC, 8736, 32, 273.000000, 118, 158, 
sess0032, 000900, 108, 132, COMM, 36, 1, 36.000000, ZIC, 8822, 32, 275.687500, 108, 132, 
sess0033, 000900, 95, 120, COMM, 523, 1, 523.000000, ZIC, 8879, 32, 277.468750, 95, 120, 
sess0034, 000900, 99, 113, COMM, 138, 1, 138.000000, ZIC, 9341, 32, 291.906250, 99, 113, 
sess0035, 000900, 104, 152, COMM, 479, 1, 479.000000, ZIC, 8464, 32, 264.500000, 104, 152, 
sess0036, 000900, 83, 173, COMM, 451, 1, 451.000000, ZIC, 8473, 32, 264.781250, 83, 173, 
sess0037, 000900, 87, 151, COMM, 216, 1, 216.000000, ZIC, 8834, 32, 276.062500, 87, 151, 
sess0038, 000900, 90, 109, COMM, 297, 1, 297.000000, ZIC, 8667, 32, 270.843750, 90, 109, 
sess0039, 000900, 85, 169, COMM, 551, 1, 551.000000, ZIC, 9210, 32, 287.812500, 85, 169, 
sess0040, 000900, 100, 147, COMM, 440, 1, 440.000000, ZIC, 8721, 32, 272.531250, 100, 147, 
sess0041, 000900, 73, 153, COMM, 8, 1, 8.000000, ZIC, 9311, 32, 290.968750, 73, 153, 
sess0042, 000900, 141, 277, COMM, 558, 1, 558.000000, ZIC, 8325, 32, 260.156250, 141, 277, 
sess0043, 000900, 68, 137, COMM, 0, 1, 0.000000, ZIC, 8952, 32, 279.750000, 68, 137, 
sess0044, 000900, 89, 127, COMM, 275, 1, 275.000000, ZIC, 8489, 32, 265.281250, 89, 127, 
sess0045, 000900, 105, 129, COMM, 286, 1, 286.000000, ZIC, 8880, 32, 277.500000, 105, 129, 
sess0046, 000900, 96, 132, COMM, 39, 1, 39.000000, ZIC, 8710, 32, 272.187500, 96, 132, 
sess0047, 000900, 107, 153, COMM, 183, 1, 183.000000, ZIC, 9008, 32, 281.500000, 107, 153, 
sess0048, 000900, 82, 307, COMM, 166, 1, 166.000000, ZIC, 9007, 32, 281.468750, 82, 307, 
