sess0001, 000900, 94, 95, COMM, 605, 1, 605.000000, ZIP, 10398, 32, 324.937500, 94, 95, 
sess0002, 000900, 90, 100, COMM, 759, 1, 759.000000, ZIP, 11235, 32, 351.093750, 90, 100, 
sess0003, 000900, 91, 98, COMM, 108, 1, 108.000000, ZIP, 10189, 32, 318.406250, 91, 98, 
sess0004, 000900, 98, 121, COMM, 370, 1, 370.000000, ZIP, 10882, 32, 340.062500, 98, 121, 
sess0005, 000900, 95, 98, COMM, 592, 1, 592.000000, ZIP, 10814, 32, 337.937500, 95, 98, 
sess0006, 000900, 104, 109, COMM, 131, 1, 131.000000, ZIP, 11121, 32, 347.531250, 104, 109, 
sess0007, 000900, 89, 93, COMM, 536, 1, 536.000000, ZIP, 11013, 32, 344.156250, 89, 93, 
sess0008, 000900, 91, 95, COMM, 775, 1, 775.000000, ZIP, 10183, 32, 318.218750, 91, 95, 
sess0009, 000900, 90, 98, COMM, 205, 1, 205.000000, ZIP, 10902, 32, 340.687500, 90, 98, 
sess0010, 000900, 83, 93, COMM, 272, 1, 272.000000, ZIP, 10910, 32, 340.937500, 83, 93, 
sess0011, 000900, 100, 128, COMM, 312, 1, 312.000000, ZIP, 10668, 32, 333.375000, 100, 128, 
sess0012, 000900, 84, 99, COMM, 285, 1, 285.000000, ZIP, 10441, 32, 326.281250, 84, 99, 
sess0013, 000900, 96, 99, COMM, 210, 1, 210.000000, ZIP, 10161, 32, 317.531250, 96, 99, 
sess0014, 000900, 96, 102, COMM, 148, 1, 148.000000, ZIP, 10610, 32, 331.562500, 96, 102, 
sess0015, 000900, 91, 115, COMM, 438, 1, 438.000000, ZIP, 10460, 32, 326.875000, 91, 115, 
sess0016, 000900, 93, 97, COMM, 377, 1, 377.000000, ZIP, 10316, 32, 322.375000, 93, 97, 
sess0017, 000900, 98, 108, COMM, 782, 1, 782.000000, ZIP, 10593, 32, 331.031250, 98, 108, 
sess0018, 000900, 94, 101, COMM, 839, 1, 839.000000, ZIP, 10779, 32, 336.843750, 94, 101, 
sess0019, 000900, 101, 114, COMM, 712, 1, 712.000000, ZIP, 10301, 32, 321.906250, 101, 114, 
sess0020, 000900, 101, 112, COMM, 352, 1, 352.000000, ZIP, 11361, 32, 355.031250, 101, 112, 
sess0021, 000900, 86, 96, COMM, 101, 1, 101.000000, ZIP, 10219, 32, 319.343750, 86, 96, 
sess0022, 000900, 101, 122, COMM, 514, 1, 514.000000, ZIP, 11852, 32, 370.375000, 101, 122, 
sess0023, 000900, 99, 105, COMM, 655, 1, 655.000000, ZIP, 10604, 32, 331.375000, 99, 105, 
sess0024, 000900, 89, 93, COMM, 585, 1, 585.000000, ZIP, 9470, 32, 295.937500, 89, 93, 
sess0025, 000900, 97, 107, COMM, 817, 1, 817.000000, ZIP, 11090, 32, 346.562500, 97, 107, 
sess0026, 000900, 95, 106, COMM, 353, 1, 353.000000, ZIP, 11464, 32, 358.250000, 95, 106, 
sess0027, 000900, 95, 104, COMM, 335, 1, 335.000000, ZIP, 10607, 32, 331.468750, 95, 104, 
sess0028, 000900, 102, 106, COMM, 658, 1, 658.000000, ZIP, 9635, 32, 301.093750, 102, 106, 
sess0029, 000900, 100, 108, COMM, 365, 1, 365.000000, ZIP, 10566, 32, 330.187500, 100, 108, 
sess0030, 000900, 96, 101, COMM, 791, 1, 791.000000, ZIP, 10357, 32, 323.656250, 96, 101, 
sess0031, 000900, 96, 101, COMM, 871, 1, 871.000000, ZIP, 10619, 32, 331.843750, 96, 101, 
sess0032, 000900, 98, 102, COMM, 509, 1, 509.000000, ZIP, 10458, 32, 326.812500, 98, 102, 
sess0033, 000900, 93, 102, COMM, 775, 1, 775.000000, ZIP, 10727, 32, 335.218750, 93, 102, 
sess0034, 000900, 89, 90, COMM, 591, 1, 591.000000, ZIP, 11051, 32, 345.343750, 89, 90, 
sess0035, 000900, 90, 96, COMM, 95, 1, 95.000000, ZIP, 10985, 32, 343.281250, 90, 96, 
sess0036, 000900, 99, 105, COMM, 722, 1, 722.000000, ZIP, 10565, 32, 330.156250, 99, 105, 
