sess0001, 000900, 104, 119, COMM, 938, 1, 938.000000, GVWY, 8896, 32, 278.000000, 104, 119, 
sess0002, 000900, 100, 134, COMM, 1137, 1, 1137.000000, GVWY, 9159, 32, 286.218750, 100, 134, 
sess0003, 000900, 91, 123, COMM, 1062, 1, 1062.000000, GVWY, 8759, 32, 273.718750, 91, 123, 
sess0004, 000900, 85, 135, COMM, 1171, 1, 1171.000000, GVWY, 8480, 32, 265.000000, 85, 135, 
sess0005, 000900, 85, 106, COMM, 1020, 1, 1020.000000, GVWY, 8772, 32, 274.125000, 85, 106, 
sess0006, 000900, 118, 121, COMM, 1633, 1, 1633.000000, GVWY, 8547, 32, 267.093750, 118, 121, 
sess0007, 000900, 94, 100, COMM, 1698, 1, 1698.000000, GVWY, 8519, 32, 266.218750, 94, 100, 
sess0008, 000900, 81, 104, COMM, 1402, 1, 1402.000000, GVWY, 8168, 32, 255.250000, 81, 104, 
sess0009, 000900, 106, 115, COMM, 1672, 1, 1672.000000, GVWY, 8372, 32, 261.625000, 106, 115, 
sess0010, 000900, 107, 125, COMM, 1435, 1, 1435.000000, GVWY, 9027, 32, 282.093750, 107, 125, 
sess0011, 000900, 76, 95, COMM, 1589, 1, 1589.000000, GVWY, 9268, 32, 289.625000, 76, 95, 
sess0012, 000900, 91, 106, COMM, 1279, 1, 1279.000000, GVWY, 8220, 32, 256.875000, 91, 106, 
sess0013, 000900, 104, 122, COMM, 932, 1, 932.000000, GVWY, 8109, 32, 253.406250, 104, 122, 
sess0014, 000900, 93, 112, COMM, 739, 1, 739.000000, GVWY, 8043, 32, 251.343750, 93, 112, 
sess0015, 000900, 93, 109, COMM, 782, 1, 782.000000, GVWY, 9372, 32, 292.875000, 93, 109, 
sess0016, 000900, 64, 106, COMM, 1436, 1, 1436.000000, GVWY, 9113, 32, 284.781250, 64, 106, 
sess0017, 000900, 81, 111, COMM, 1696, 1, 1696.000000, GVWY, 8610, 32, 269.062500, 81, 111, 
sess0018, 000900, 100, 122, COMM, 644, 1, 644.000000, GVWY, 8762, 32, 273.812500, 100, 122, 
